index,BPOP,BRK-B,BXP,BXS,C,CACI,CAG,CAH,CASY,CAT,CB,CBSH,CBT,CCL,CFR,CHE,CHRW,CI,CIEN,CINF,CKH,CL,CLI,CLX,CMA,COF,COHR,COO,COP,COST,CPB,CPT,CR,CREE,CSCO,CSGP,CSL,CTAS,CTL,CVS,CVX,CW,D,DD,DE,DGX,DIS,DISH,DLTR,DOV
2000-01-18,0.0262481119718129,-0.0005880623515541843,-0.009950499995723377,0.0,0.008583710642065052,-0.02890374618234888,0.002789605305674503,-0.04963247550088394,-0.01958126877080697,-0.026674523107578042,-0.06920987936658474,-0.015625495180359373,0.045160173309522336,-0.011187537194169614,-0.01701095430825465,-0.02798876404730511,-0.007842716839031098,-0.02036109104360584,0.042130772869174125,-0.02922968508556955,0.027674756955022927,-0.004948432520304165,0.004784680995022128,-0.02803922513982114,-0.022956212363856008,-0.09664640531379473,0.0741079968019975,0.0020140216994265856,0.015591763743559247,0.04362067343645527,-0.005324383382690376,0.0,0.031647990520315535,0.050169474732937216,0.04042681011050196,0.0016433857437298414,0.0018881369794173399,0.013652140589535091,0.01666686928085426,0.0034777448629319057,0.02623320130608287,0.0050895046831402994,-0.001502415546144974,-0.06453856652704465,-0.020998138980472505,0.017910951724481074,0.027549335478929054,0.01580228750171657,0.0,0.009608889589698516
2000-01-19,0.010309887187834613,0.005280153071283069,0.0,0.03509128599811275,0.02114273091675213,0.005847969882422899,0.013830989282386954,0.031575776447610414,-0.011363083438797418,-0.01259458220524752,0.028894121150977524,0.003929373826794359,0.01546436393748744,0.004987813493485392,-0.009852673127595852,0.021599091829485148,0.029482510660838505,-0.01997654615702827,-0.020843527589368773,0.012632301695465585,0.017220592897175768,-0.024097665010592226,-0.002389903575493507,-0.01552333867756146,0.0028983595540652586,0.02037857598264921,0.11871630564375647,0.04523853661133345,-0.008474271475117312,0.012121238345673994,-0.04736783916811895,0.01385717187901136,0.024616960204624762,0.042502181113205965,0.0027862383839538673,0.037071126436960464,-0.007575658499558101,-0.0617550582051822,-0.026518981782644287,-0.0052218824769503505,-0.015515204746769541,-0.001693526013448709,0.016405824219406537,-0.008671033721048282,-0.016043118723667194,-0.005934312926236775,0.00722073947922333,0.006116284509265382,-0.022472865421436804,0.0013651200294719774
2000-01-20,-0.02597593364096968,-0.00528015307128314,-0.012072736526050178,0.0422003153677136,-0.019274884350400208,0.048373584284215884,0.013643234649847158,-0.08613475396209043,-0.02312294661810331,-0.045374177971940134,0.0,-0.011833923762286822,-0.012870267348723057,-0.021370890971395464,-0.009950071877298187,0.04389384040457982,-0.010760727853113862,-0.01956035109278172,0.07325727027340892,-0.031884165445053056,-0.012270116744424756,0.0070883091238456266,-0.0023947774195285784,0.0012033808364403885,-0.044386700372169005,-0.023324967644335896,-0.03287273721517935,0.0019215987298978887,-0.028779525140342467,-0.036814420224506914,-0.03996674215865111,0.0,-0.012232881323809024,0.0477202078096872,0.0005566253890974528,-0.12095261041766255,-0.003809891912189883,-0.014528304103205996,-0.009950464413197621,-0.05702092105276036,-0.004987296940548048,0.0,0.004428172582851515,-0.0265952588484408,-0.017675621664722002,0.005934312926236826,-0.032909964370955634,0.032658700321038965,-0.059130462896024326,-0.02346556222064727
2000-01-21,-0.015915188438097708,0.0064497730705621635,-0.010172610735552215,0.06402222815559214,-0.037760279540622235,0.06453852113757116,0.002705759187524969,-0.02603719829868471,0.01162880984475699,0.0052908651550817075,0.01569924426898526,-0.0363679909918955,-0.018301717399549687,-0.05350263058835657,-0.015113711089918437,0.0,-0.028215194868327107,-0.01827293084997005,0.0050933896191028,0.03814060351032727,0.002466174471292197,-0.010141613891426069,-0.009638839719829435,-0.02679810552704698,-0.012176393512748395,-0.02388130500714423,-0.023408124892775512,-0.011583265786944387,-0.002923343864721105,-0.03045880398896949,0.02682160758490809,-0.01385717187901127,-0.006172756708766596,0.0346569338090444,0.025261924291204867,0.09855167372849613,-0.0038238846132720643,-0.039806116706981434,-0.002861243324474165,0.02290543586724169,0.012069660898201377,-0.005098003872296496,-0.00294973442358538,-0.029623953269779933,-0.030642654218175962,0.0,-0.02636683766180253,0.009787980837971102,-0.02701131839154769,-0.008415414906407723
2000-01-24,-0.016172886492811726,-0.006449773070562139,-0.004098395763383747,-0.003884082643208475,-0.022397570275988002,0.030771658666753687,-0.027398411842315416,-0.02181934897694849,-0.032308211459370954,-0.04451161922139989,0.0,-0.0041234953771432286,0.020888304585556173,-0.07803413151747128,-0.023107800588181567,-0.022751507466181927,0.04659179579253244,-0.03584000767941741,0.040652632169101546,-0.011500718593925487,-0.016139420388230834,-0.005094999473123061,-0.0048543620292731396,-0.03517944885213399,-0.009230356010474556,-0.006059912707046397,0.0425047773728027,-0.029558699392621332,-0.022207076162714185,-0.0314162921906176,-0.05638064144760337,-0.007001475434465367,-0.050805124710612895,-0.11732693530640145,-0.0551824849107976,-0.031226859342241564,-0.015444241447644532,-0.003814504326884869,-0.015884905154084354,-0.0018133669068722586,0.002818603489195045,-0.0017046278244757154,0.002949734423585309,0.03371363612279541,0.015438852926699463,0.001970357667791755,0.017029781642722584,-0.003903750169872649,-0.05081309021909326,-0.024234767465299567
2000-01-25,-0.005449786141339165,0.0017631799783330265,0.0040983957633838304,-0.007811995931862954,0.0123799688406718,-0.010152371464017963,-0.025318130896717396,-0.031116397363059708,0.014814459526577931,-0.03795267896375658,-0.025238268396377384,-0.002068624668331738,0.0,-0.02049867396247107,0.012903458143901191,-0.004193163349265123,-0.016832629017089526,-0.0061005381370212095,-0.03811563292251295,-0.005271701237276769,0.0,-0.017663044577840775,-0.00487816587652517,-0.033813892764351205,-0.001546575095100659,-0.026175850975164828,0.09496622706466656,0.009950013590677022,0.011904977940795348,0.055605764168826254,-0.02634390967531881,-0.004694330122309633,0.0032524929223991233,0.13181994260896793,0.0276934188868635,-0.0033444847228474715,-0.017664692213453518,-0.03764235083106633,-0.02505637830518469,-0.01278537146725431,-0.0028186034891950467,-0.010292114212980336,-0.010362818320473585,-0.03422581687634945,-0.008391732388840672,0.009794764768640156,0.11840831881407073,-0.011143891015361194,0.024391453124159048,0.0
2000-01-26,0.0480095975010082,0.0023459834806453953,0.0040818643933273075,0.00391362635658873,0.03947906324365131,0.0,-0.01984899017919206,-0.0012650203701944894,-0.06062442228156501,0.029642533229219774,-0.032469918454016686,0.0020686246683316056,-0.007781527206402615,0.03916414975383504,0.007663165939483014,-0.014814595668686203,0.006153839638376335,0.01733150446469939,-0.08272084022076147,0.025053565738222247,-0.0012523164060302494,0.009389220875133835,-0.0073617847528680185,0.011835106468246663,0.04391296281573892,0.045739756597631416,-0.01735152125274064,-0.011952268508084585,-0.02546960431702305,0.014981613740585188,0.01831141231647083,0.011695805556775095,0.003241244936086609,0.007168489478612717,-0.045034764841705786,0.0,0.025416822405222868,0.009216865749025293,-0.001493557055701047,0.0018363615848002392,-0.00921677104631646,-0.0138890328854229,0.01623646128732599,-0.006678834504299428,0.02496606197427021,0.11583137153467805,-0.02361014538368927,-0.051397479370512346,-0.004024182557790431,-0.010151984761994151
2000-01-27,0.015504197212209988,-0.006464936113703711,-0.004081864393327314,-0.023716613276214955,0.01494188121635453,0.0,-0.0088628372685109,0.0037906225080499224,0.03077179082619133,-0.008379873496402509,-0.02675792269167629,0.010277190732571872,0.0,-0.027399170823268343,0.0025411765047974343,0.0,-0.02014016497362144,-0.004304854214997217,0.03692450089293147,-0.03996303876400239,-0.03701758229184637,0.0020751639073098927,-0.009900783817030856,-0.007643332037514169,0.01616473695364783,-0.010487446228800542,-0.029605505623173687,0.005994122309315478,-0.01683280417466636,-0.030191094371997206,-0.012170142049092246,-0.009345885906237384,0.003231240728475871,0.01065729447398798,-0.005261734899709078,-0.015190165493975009,-0.015564924340214897,-0.002624791294768313,-0.04587970735842276,-0.01851893210782181,-0.03996180563469128,-0.0017498292333992802,-0.0029318352597918263,-0.01820600470959954,0.0041013622767040745,-0.08701141554848424,0.013559716144056405,0.0034638909893512275,-0.04396307992709631,-0.019132493522485444
2000-01-28,-0.007722339340835709,-0.02145484591851203,-0.004098395763383747,0.0,-0.0499562739033159,-0.03636764417087518,-0.017964421838472883,-0.016529389983397837,-0.016893125696450132,-0.024132204288704426,-0.024014508016817742,-0.006153695355428653,-0.002607970804733769,0.040120172854719284,-0.017926095344277027,-0.03250615957795104,0.038377539066953376,0.0017242761355355564,-0.06672186369787618,-0.052875875671723305,-0.005215206712496197,-0.013562964319253627,0.00743476258147697,-0.007967851874525823,-0.008784841766801929,-0.03525231036883095,-0.161388301962917,-0.012024059253000064,-0.015552635777378716,-0.061902059331168775,-0.03530985672895247,-0.009434374778348568,-0.03947895635744023,-0.054459917132381234,-0.026129939629505786,-0.04522509800493602,-0.009851898065007957,-0.058163939385389024,-0.057987631546534364,0.04029829063527709,-0.020974329188829337,0.005240634158573247,-0.04659063914292247,-0.036892595930724636,-0.02346525149549718,0.018762373354351228,-0.010151973940109898,-0.07092121095271513,0.002805073305098338,-0.02558475486993837
2000-01-31,0.033039748538177614,-0.00846959098739843,-0.014478224634578013,-0.016129144421876476,0.015470059956257344,-0.04324998379381651,0.03561251996663945,-0.022035848517406788,0.018348639039382327,-0.02472833667547913,-0.017513578121419338,0.013285839095113595,0.0026079708047336853,0.012560514875692343,0.02802764743854746,-0.013303437005508768,-0.019772147087754502,-0.01126056731180294,-0.00759016926667582,0.039916701332638437,-0.035931978662790916,-0.004210619749854144,0.004926599310635443,0.018494644784368682,0.03893761274474944,0.02313116992316904,-0.004246308659231225,-0.024491286418200482,0.024769067608467747,0.06190205933116868,0.061494626456445475,-0.019139070852956845,0.049109806847896495,-0.06553404137907258,0.052736302810059636,-0.08539508441212805,0.023484902943771514,0.04293684896893568,0.024571615839093883,0.0035842578056147116,0.012787099303949348,-0.005240634158573324,0.027315936986304287,0.015135281236155602,-0.02402953549935513,0.01109125210015093,-0.011976631272945251,-0.033210591711802226,-0.0126851590982078,-0.01691032767819459
2000-02-01,0.017348617263888973,0.01746512377549485,-0.006269085091360732,-0.0040738251312255605,0.02169278386809197,0.0485270408946606,-0.017648098128166537,0.046102773787204857,0.018018369346025458,0.01751884674542881,0.017513578121419234,0.007081218028499628,-0.0104710859492778,0.0,0.017434656054497944,-0.00671899826411964,0.013729856802560251,0.0017411537914151644,0.05376642415566034,0.010811261358739879,0.009440311725845751,0.006309199286664053,0.00245366822589055,0.005221900550461556,-0.002832592947050722,-0.02001595203222448,0.12391081258886645,0.02045070018451562,-0.004597759624152453,0.0582932328666797,-0.06573170232938437,0.02386733127782829,0.018988208120938387,0.11052643217305437,0.0731701146864995,0.0077220460939103185,-0.035436868826328925,-0.007365262012959874,0.0,0.003571071430285215,-0.0052460864188131045,-0.0035087169763345447,-0.016604403876923284,0.028558324417940893,-0.02169310841441521,-0.014815639894971009,-0.008643021874898545,0.06030858383109197,0.027973873172265882,0.007721853161747155
2000-02-02,0.012210145934808632,-0.02111695392872809,0.0041837314090567,0.01619522734956522,-0.008620625287010259,0.033638359148829566,-0.03933924510091822,-0.04479283555282799,-0.042559248753979914,0.00577167011170059,-0.03533961386028612,-0.004039983242975151,0.007863115144544026,-0.001387708999586451,-0.012422497058849976,-0.009029288583117318,0.03132301785161995,0.02575226239001048,0.06802971225044195,-0.019545222982589237,0.001341452648446232,0.02790888641932241,0.002447538451895576,0.006489297003999861,-0.005689785463027382,-0.00937501511083782,0.02719575524540468,-0.012220178204646758,-0.01392116494600203,0.038988693613381295,-0.021460336483446696,-0.016646903396665243,0.003129802851204589,0.13234162448893366,-0.03399315485626216,-0.001924928409584616,0.011951965882557406,0.0377885743693339,0.023982018824875082,0.04700677766718278,-0.0067848238695136205,0.0,0.0075821556579043214,-0.040430736550832506,-0.0029282595345505717,0.0018641552551181852,0.034132890366145266,-0.002170067942427275,0.02047849779274955,0.0015372663807276625
2000-02-03,0.007255272384635456,0.01812747496059997,0.00831591594568389,0.004007742203536868,-0.024837477569015276,0.020151815437308127,0.015314737440427462,0.0013080420322748958,-0.012500591468200872,-0.0262400015704754,-0.02181904739463961,-0.01838717737294758,-0.010498806574419777,0.048790401003638975,-0.038221511678099986,0.026847080206937254,-0.0014700384246668266,0.014303742314465368,0.017551641539860545,0.03448628905917677,-0.0026845494384697154,-0.021639044038954183,0.002442181214965967,-0.03555358676355832,0.004270495093844196,-0.01741895650657051,0.05918882901250248,0.024292956299424157,-0.018868690176590014,0.004624726753963385,0.017204630106657067,0.004784495737653531,-0.00626981193687156,0.13976194237515865,0.03399315485626224,0.015296665375474043,0.031191638858118983,0.014221203485527191,0.0031548009284994073,0.026846562465841762,-0.014476256763833413,0.03624232500490932,0.01350287748286125,-0.0010867453290801,-0.0327895607765392,0.025736336205999587,0.016639417573710406,-0.01238628892402094,0.022713056185644044,0.0
2000-02-04,-0.007255272384635475,-0.00902273790283781,-0.008315915945683839,0.019802986919626432,-0.02813887691201527,0.01730574709759221,0.02105307311569808,0.02962178401044335,-0.07847166761183247,0.0,-0.007379843388315865,0.0,0.0026356914298757113,-0.013315553185088851,-0.00260043519815013,0.006600731544439843,0.007326410607854376,0.014102553151871313,0.0016556295172609349,0.012632301695465585,-0.004040464682359943,-0.06453896480327435,-0.0197047497848648,-0.06079195755498828,-0.01574857910320574,-0.01448171955092015,-0.016222808867407238,0.0019979255702908105,-0.009569051463944812,-0.022158687690080083,-0.03913538161495689,0.004762032665927295,0.015601096597923704,0.030553627487432174,0.02772836558014952,0.058948924613736686,0.037669407324639435,0.014021988044916679,-0.015873693016188958,-0.03367331218267906,-0.03594100616530541,-0.010221680270878058,-0.018045021154810197,-0.024760164576395304,-0.009132480391912588,0.0215451914988771,0.00657863637348574,-0.03354773156527771,-0.022713056185644155,0.0
2000-02-07,0.007255272384635456,0.00542336394487544,0.002085353682303937,0.011696078575071468,-0.006873205178289157,0.038466280827796136,-0.02409746321554398,0.0050638818233896725,-0.04522452728759089,-0.025431805817144784,-0.007435508275674943,0.019904228540493125,-0.007926369641333827,-0.07948438415669927,-0.015748432593545338,-0.0066007315444398685,0.015930752545570817,0.004930078227193021,0.0671715281570648,-0.03621308354356274,-0.008130078021494545,0.002219980243543377,-0.002490715119390665,-0.02743847086437736,-0.020408830126540208,-0.0156475085052792,0.03557456805061452,0.001993941821616788,0.025317635286292727,-0.03357597102293836,-0.013392998462574,-0.01194765735770174,-0.0124610875122566,0.05018059532326635,0.03298958869712152,0.005352376738591618,-0.013023695806998305,-0.08448302072226316,-0.009646341718882536,-0.0017134010437174234,0.00634361285996259,-0.001713692452133721,-0.007616805021234902,-0.006147299354541907,0.01064626897808562,0.007079652628216089,-0.0032838573246128165,0.056020644485913214,-0.017723752294570308,0.003067146120662881
2000-02-08,-0.036814035583333335,-0.01758147742068326,0.018576620397961742,0.0,0.02944762744473378,-0.026285862270924974,0.0030443900998457195,0.034743159987804174,0.024605393697506125,-0.0060792622016241065,-0.018832682454242224,0.00855345544171905,0.007926369641333962,-0.007283442392676473,0.0183488677916954,-0.015573196252839204,0.015680809039920075,-0.01986824683370613,0.06511839937939362,-0.0021715455872302228,-0.03179258839899908,0.040200976042041085,0.004974864389677397,0.05275637192720277,0.0073369207216277404,-0.014938763843972453,0.028890964735758945,-0.0282848236913318,-0.025317635286292682,0.0347544014322629,0.020023045546711013,0.019048032350786233,0.015551967784082618,-0.053675574852865934,0.0049803826250278994,0.02807201877868652,-0.015094640189200228,-0.039330890578038485,0.009646341718882644,0.0932810942903494,-0.009530972380413762,-0.01555760114698956,-0.001529691902533853,0.0005602153364559171,-0.030723933986834175,0.008779730589364806,-0.011579931117407415,0.056441211186622875,0.021769643028292263,-0.01854764973683575
2000-02-09,-0.02788521332915024,-0.029167472105311863,0.0,0.0,-0.03290180351179209,-0.009732436918230999,-0.03400672867573661,-0.02344409331865197,0.03413318678697088,-0.04681038153603941,-0.03088978843603044,-0.012097108705787677,-0.026668526165319627,0.004375998898019533,-0.013071534459133009,0.006703804218944786,0.08015178155290804,0.029656339159302963,-0.030160432460077963,0.01830939323159914,0.008391608039907784,-0.008556242564100362,-0.007471798664241197,-0.004175411913273302,-0.01918863931703373,-0.0656534341996276,0.037618550875842,0.006128889588265221,-0.022691597365126742,-0.003539698948719353,-0.0245279620641568,-0.009478876838259863,-0.02500134750434712,0.001312049171382892,0.023565136508848658,0.013745920904635354,-0.005719958374855103,-0.024656716578062,-0.019386642442673664,-0.02531777334076325,-0.04321953177939177,-0.0034908049251740425,-0.003067987888814864,-0.029564367024883968,-0.0015615915838247925,0.010435125087245966,0.003322247685030537,-0.021918572010981973,-0.04543113978580311,-0.017308908201467226
2000-02-10,-0.023408129509161445,-0.02551161995715078,-0.008213923359577659,-0.007782452218482843,-0.009270224555889276,0.0407241902265687,-0.0417397321821633,-0.017632551439576517,0.0,-0.027531884239127846,-0.03187561862990248,-0.018423967161258027,-0.01360622010214605,-0.020588771684817386,-0.0212773685181209,0.02202757101649272,-0.014464114333062838,0.02405868510050179,0.13976194237515865,-0.010729448143262068,0.01520415466288004,-0.011885490649752695,-0.015113453066927938,-0.06779802450177021,-0.03951924134302138,-0.043802950476310006,0.07124071236457405,-0.0020388594846298914,-0.003284226009863301,-0.014285910599638954,-0.05093654762080793,0.002378501845175388,0.0,0.1154493123101634,0.053837395083223515,0.013559529785632074,-0.009605929406482092,-0.05586369182591255,-0.011484362803323158,0.04082186426058872,0.0238797870052884,0.003490804925174155,0.003067987888814817,-0.022170860570581017,-0.0645387884981514,0.0068964149257633245,-0.020101160851532428,0.032029855413547165,-0.055006653958892066,-0.004774024371249725
