index,NAV
1962-10-17,-0.0026776147877072337
1962-10-18,-0.008075059677308288
1962-10-19,-0.024625412222859702
1962-10-22,-0.002773731996985196
1962-10-23,-0.016807115715647764
1962-10-24,0.005633713396688938
1962-10-25,-0.008462526773473497
1962-10-26,-0.00568188479352297
1962-10-29,0.02253628996015515
1962-10-30,0.016574970073931702
1962-10-31,0.016304918572454332
1962-11-01,0.0026915366802118
1962-11-02,-0.005390757180952859
1962-11-05,0.0
1962-11-07,0.013422927022047887
1962-11-08,-0.0053478673447395824
1962-11-09,0.013315971232512665
1962-11-12,0.0338133206369654
1962-11-13,0.0
1962-11-14,0.017744466308806297
1962-11-15,-0.005037438767459429
1962-11-16,0.0
1962-11-19,-0.015267668092835016
1962-11-20,0.015267668092834929
1962-11-21,-0.010152856667855427
1962-11-23,0.0025479272491946373
1962-11-26,0.0050762599854836925
1962-11-27,0.0050502303237269525
1962-11-28,0.002515877876909724
1962-11-29,-0.01519029543531488
1962-11-30,0.0
1962-12-03,0.010152856667855559
1962-12-04,0.007547072106725699
1962-12-05,-0.0025096333392661922
1962-12-06,0.002509633339266257
1962-12-07,0.002502893390547055
1962-12-10,-0.010049965497272774
1962-12-11,-0.0005116373582838736
1962-12-12,-0.012870227716840415
1962-12-13,-0.01303803251071662
1962-12-14,0.005235821791160298
1962-12-17,-0.002614484170766
1962-12-18,-0.010526553147739648
1962-12-19,0.015748499500481284
1962-12-20,-0.0026074621819756265
1962-12-21,0.012970253887353915
1962-12-24,0.007702184549042764
1962-12-26,0.007643253450020818
1962-12-27,0.007585474568431285
1962-12-28,0.0
1962-12-31,0.0025156958023010087
1963-01-02,0.0025096992283132873
1963-01-03,0.004999560722954129
1963-01-04,0.019754058675343626
1963-01-07,0.004877611985472628
1963-01-08,0.009685370821607428
1963-01-09,-0.012121207089255518
1963-01-10,0.0024358362676481808
1963-01-11,0.009685370821607428
1963-01-14,0.002407147590830991
1963-01-15,0.002400933658305949
1963-01-16,-0.0024009336583059077
1963-01-17,0.01904832150783701
1963-01-18,-0.009478680752274671
1963-01-21,0.004750110330850614
1963-01-22,-0.009524009779999738
1963-01-23,0.0
1963-01-24,-0.014457779416124647
1963-01-25,0.019231678865273674
1963-01-28,0.0
1963-01-29,-0.016807653033025043
1963-01-30,0.002418411283884782
1963-01-31,0.0024124534027470763
1963-02-01,0.02145546909866792
1963-02-04,0.0
1963-02-05,0.00705022781890462
1963-02-06,-0.002344640147045532
1963-02-07,-0.004705587671859178
1963-02-08,0.00705022781890462
1963-02-11,-0.004694790553616149
1963-02-12,0.0046947905536160826
1963-02-13,0.007001107838912829
1963-02-14,0.002322791811986045
1963-02-15,0.0023177642245570877
1963-02-18,0.02514398836543475
1963-02-19,0.0
1963-02-20,0.0
1963-02-21,-0.002259862362400634
1963-02-25,0.004514736802043618
1963-02-26,0.0
1963-02-27,-0.009049600114154888
1963-02-28,-0.0022752795649125662
1963-03-01,0.002275279564912584
1963-03-04,0.009049600114154802
1963-03-05,0.0
1963-03-06,0.002249931711329317
1963-03-07,0.006718864880472364
1963-03-08,0.0
1963-03-11,0.006673901857327562
1963-03-12,-0.020834326271570475
1963-03-13,-0.004586708451964352
1963-03-14,-0.006920337423832907
1963-03-15,-0.00464003380446167
1963-03-18,0.0
1963-03-19,0.004640033804461728
1963-03-20,0.009216205295089716
1963-03-21,0.002290840580707643
1963-03-22,-0.0022908405807075555
1963-03-25,0.0
1963-03-26,0.006857652505604386
1963-03-27,0.011325060444210772
1963-03-28,-0.006779583379505489
1963-03-29,0.0067795833795055655
1963-04-01,0.002249495940271823
1963-04-02,-0.0045044062877472426
1963-04-03,0.006749541834885554
1963-04-04,0.006703373918707437
1963-04-05,0.006659879938388901
1963-04-08,0.008810427136211295
1963-04-09,-0.004396302200736313
1963-04-10,-0.008848840585811155
1963-04-11,0.011049630101408166
1963-04-15,0.010928986294956696
1963-04-16,0.012959066218856495
1963-04-17,0.012793160646117959
1963-04-18,0.010537972475449792
1963-04-19,0.0
1963-04-22,0.006269194096665538
1963-04-23,-0.0020851866256697198
1963-04-24,0.014508161828451244
1963-04-25,0.0020551905653399104
1963-04-26,0.002051286575718484
1963-04-29,-0.008230730575737909
1963-04-30,-0.002067943001650404
1963-05-01,0.0
1963-05-02,0.002067943001650436
1963-05-03,-0.0041403812749960375
1963-05-06,-0.0041583404931060395
1963-05-07,0.002081282612832215
1963-05-08,0.014448169731007631
1963-05-09,0.0
1963-05-10,0.0
1963-05-13,0.002047508339466588
1963-05-14,-0.0020475083394666128
1963-05-15,0.0040903095886940175
1963-05-16,0.02020233972259263
1963-05-17,0.0
1963-05-20,0.003992237199521529
1963-05-21,-0.0019941229887612453
1963-05-22,-0.012048264714911385
1963-05-23,-0.0142424988071355
1963-05-24,-0.016529452343839943
1963-05-27,-0.014690538177604563
1963-05-28,-0.008492858658066859
1963-05-29,0.002130038342483123
1963-05-31,0.00847508483783071
1963-06-03,0.014659556268189709
1963-06-04,0.008281747713389147
1963-06-05,0.0
1963-06-06,0.008213930357085245
1963-06-07,0.008146073310055894
1963-06-10,-0.010193581649522445
1963-06-11,0.005778222973065125
1963-06-12,0.0
1963-06-13,-0.004124166543551397
1963-06-14,-0.008298640820191466
1963-06-17,-0.006269542268362239
1963-06-18,-0.00209864797297944
1963-06-19,0.0
1963-06-20,-0.01481495975395491
1963-06-21,0.0021296175782437345
1963-06-24,0.002125737470857123
1963-06-25,-0.002125737470857188
1963-06-26,-0.006403365566636228
1963-06-27,-0.0064446402506384325
1963-06-28,-0.004319460521743994
1963-07-01,-0.013071938071334398
1963-07-02,0.021692618573311503
1963-07-03,0.012793425983495777
1963-07-05,0.004228252449708582
1963-07-08,-0.0063491551253056465
1963-07-09,0.01684259792294276
1963-07-10,-0.016842597922942768
1963-07-11,-0.01497374328813181
1963-07-12,-0.010834292278337541
1963-07-15,-0.01536767024796419
1963-07-16,0.0
1963-07-17,-0.0022148514911445962
1963-07-18,-0.008909253458655049
1963-07-19,-0.0067337235519948566
1963-07-22,-0.025087098850317364
1963-07-23,0.0046084436283777355
1963-07-24,0.009153666839882495
1963-07-25,-0.009153666839882422
1963-07-26,0.0068728016383046795
1963-07-29,0.0022808652015776786
1963-07-30,-0.002280865201577795
1963-07-31,-0.002285727744265368
1963-08-01,-0.0022911941618719536
1963-08-02,0.0
1963-08-05,0.002291194161872036
1963-08-06,0.0
1963-08-07,-0.0022911941618719536
1963-08-08,0.01592796372092936
1963-08-09,-0.0022600132647276785
1963-08-12,0.009009462881540007
1963-08-13,0.0022390857040256256
1963-08-14,0.004464206247108642
1963-08-15,0.0066598987026908136
1963-08-16,-0.004434960978963796
1963-08-19,0.0044349609789638145
1963-08-20,-0.017857828501794546
1963-08-21,0.0
1963-08-22,0.0044946378479693285
1963-08-23,0.013363190653825264
1963-08-26,0.008810563933223253
1963-08-27,0.004375959165529585
1963-08-28,0.0021811471492113573
1963-08-29,0.002176291148379584
1963-08-30,-0.0043574382975908365
1963-09-03,0.019460079678187282
1963-09-04,-0.0021434202704053644
1963-09-05,0.00428214188803451
1963-09-06,-0.006430166279227619
1963-09-09,-0.006472656110783993
1963-09-10,-0.0004373070707073472
1963-09-11,-0.00658647500424613
1963-09-12,-0.013304083680382332
1963-09-13,-0.008968532015669998
1963-09-16,0.002249744451021552
1963-09-17,0.004484354152650876
1963-09-18,0.0
1963-09-19,0.008908827190071009
1963-09-20,-0.002220001278359975
1963-09-23,-0.004454392499713528
1963-09-24,-0.004473981902112432
1963-09-25,0.006703315926769994
1963-09-26,0.002225058475056162
1963-09-27,0.00884969118066878
1963-09-30,-0.00884969118066881
1963-10-01,0.004434638845185443
1963-10-02,0.0
1963-10-03,0.02404487262667039
1963-10-04,0.004310498596575855
1963-10-07,-0.006472678372310747
1963-10-08,0.004319259934030572
1963-10-09,0.0043012375684927774
1963-10-10,0.0021438601808299877
1963-10-11,0.006403388167211768
1963-10-14,0.01687818946541511
1963-10-15,0.004175100284944872
1963-10-16,0.0
1963-10-17,0.0
1963-10-18,-0.02105328975035986
1963-10-21,0.0
1963-10-22,0.0021255212214407165
1963-10-23,0.004237124318280806
1963-10-24,0.008421286240446744
1963-10-25,0.026889043433805597
1963-10-28,-0.008196842901727844
1963-10-29,-0.0020596464133291613
1963-10-30,0.0
1963-10-31,0.0041151612417059434
1963-11-01,0.00205109508902712
1963-11-04,-0.008230577194261495
1963-11-06,-0.014568233255220131
1963-11-07,-0.0042019350087212
1963-11-08,0.006296192693968199
1963-11-11,0.0
1963-11-12,-0.004192917438139478
1963-11-13,-0.002103275255828707
1963-11-14,-0.014846867019434391
1963-11-15,-0.015069962872498628
1963-11-18,-0.010904675915852223
1963-11-19,0.013071763185773223
1963-11-20,-0.013071763185773293
1963-11-21,-0.01547062698540366
1963-11-22,-0.013452451881086387
1963-11-26,0.033299052828850165
1963-11-27,0.0043573466757030254
1963-11-29,0.008657702481740682
1963-12-02,0.0021534184382804283
1963-12-03,0.0042916793110424015
1963-12-04,0.006403388167211768
1963-12-05,0.006362645539721403
1963-12-06,0.0
1963-12-09,-0.004237124318280848
1963-12-10,-0.00042909161432728613
1963-12-11,0.0
1963-12-12,-0.006458722532373803
1963-12-13,0.002157726876857764
1963-12-16,0.0021530811140708984
1963-12-17,0.006430169148350336
1963-12-18,-0.017241465540601048
1963-12-19,0.017241465540601054
1963-12-20,-0.0021389437158569843
1963-12-23,0.0
1963-12-24,-0.0042912254324933416
1963-12-26,0.008564868539695944
1963-12-27,0.016913712362589144
1963-12-30,-0.0042017136479585715
1963-12-31,0.01047104938878893
1964-01-02,-0.023183048103419392
1964-01-03,-0.0021346993913456225
1964-01-06,-0.0021389437158569843
1964-01-07,0.014878149452591041
1964-01-08,0.006309206017200436
1964-01-09,-0.0042017136479585715
1964-01-10,0.0
1964-01-13,-0.01912895271288124
1964-01-14,0.0
1964-01-15,0.012793527005599407
1964-01-16,0.004227933338039866
1964-01-17,0.008403457510007192
1964-01-20,0.004175084248023679
1964-01-21,-0.0020848951890836934
1964-01-22,0.004166697765968165
1964-01-23,0.002076649310770194
1964-01-24,0.0
1964-01-27,0.006204393489049559
1964-01-28,-0.0020637915852619233
1964-01-29,0.006179359891762166
1964-01-30,0.002051292217365616
1964-01-31,0.004090211079507341
1964-02-03,0.0
1964-02-04,-0.008196809944493554
1964-02-05,0.0041065988649861855
1964-02-06,-0.002051292217365662
1964-02-07,0.010214646911625146
1964-02-10,-0.014330215218125268
1964-02-11,0.0020602616588795927
1964-02-12,0.0041065988649861855
1964-02-13,-0.010298501689210728
1964-02-14,-0.002072752323704767
1964-02-17,-0.00415845188765471
1964-02-18,0.014478413683204587
1964-02-19,0.002051292217365616
1964-02-20,0.0262906382339452
1964-02-24,0.01780481591721723
1964-02-25,0.032789712283079885
1964-02-26,0.03541861044719942
1964-02-27,-0.01105007894377602
1964-02-28,0.0
1964-03-02,-0.0055706991887038955
1964-03-03,-0.013121725075609237
1964-03-04,-0.009478416858231102
1964-03-05,0.00569805345229473
1964-03-06,-0.003795187888691467
1964-03-09,0.011342434023042344
1964-03-10,0.010582074233230484
1964-03-11,0.011215111845072834
1964-03-12,-0.005591833663221033
1964-03-13,0.007448578799378315
1964-03-16,0.003703993719762171
1964-03-17,0.003689966943840264
1964-03-18,0.04148438954320266
1964-03-19,-0.007091817370795926
1964-03-20,0.0070918173707958596
1964-03-23,0.003527790005646761
1964-03-24,-0.010619607376442628
1964-03-25,-0.007143004591633866
1964-03-26,0.005362136452362113
1964-03-30,-0.007155689316887128
1964-03-31,-0.007207444000496065
1964-04-01,0.007207444000496139
1964-04-02,0.008936557456158945
1964-04-03,0.0211275380939781
1964-04-06,-0.0052402966203697115
1964-04-07,-0.005267634097165838
1964-04-08,0.0
1964-04-09,-0.007067460773845872
1964-04-10,0.005305335604775
1964-04-13,-0.00353358157778861
1964-04-14,0.0035335815777887093
1964-04-15,-0.007079348535560461
1964-04-16,0.0017740129307855547
1964-04-17,0.0
1964-04-20,0.010582241327513793
1964-04-21,-0.0035147805536679165
1964-04-22,-0.010619607376442628
1964-04-23,-0.0017808681392717496
1964-04-24,-0.012556086616174713
1964-04-27,0.003603266543529463
1964-04-28,0.01959117041928852
1964-04-29,-0.01063835034664343
1964-04-30,0.0
1964-05-01,0.008872685510067584
1964-05-04,0.0278767352417209
1964-05-05,0.001716748659157745
1964-05-06,0.013628882756683428
1964-05-07,0.005063069528285268
1964-05-08,0.003361443984618757
1964-05-11,-0.006733809670955688
1964-05-12,-0.006779880000433249
1964-05-13,0.0016989103936247965
1964-05-14,-0.0051061662109113184
1964-05-15,-0.008568894820634823
1964-05-18,0.0085688948206349
1964-05-19,-0.017211940630164527
1964-05-20,-0.0017376243668154575
1964-05-21,0.0034719820798558986
1964-05-22,0.025664718734843918
1964-05-25,0.031590199604193965
1964-05-26,0.02425334470533706
1964-05-27,-0.01610347175839526
1964-05-28,-0.016366958275492442
1964-06-01,0.0
1964-06-02,-0.004962647056371975
1964-06-03,-0.010000119928027268
1964-06-04,-0.022016049776497404
1964-06-05,0.0
1964-06-08,-0.0068729022325664
1964-06-09,0.02721241438877529
1964-06-10,0.006078998493396855
1964-06-11,0.001682182092658994
1964-06-12,-0.005054804685383593
1964-06-15,0.010084342337401084
1964-06-16,0.019868158033512343
1964-06-17,0.014646079373786584
1964-06-18,0.006441282936362818
1964-06-19,-0.0016065899317289733
1964-06-22,0.006410705281206561
1964-06-23,0.009538770120616184
1964-06-24,0.02500167041384854
1964-06-25,0.009216257575325858
1964-06-26,0.0
1964-06-29,0.0015281181937849596
1964-06-30,0.0015254883201629061
1964-07-01,0.015128748185512363
1964-07-02,-0.001502787970177451
1964-07-06,-0.0015046052799964661
1964-07-07,-0.01823776852337658
1964-07-08,0.0
1964-07-09,0.0
1964-07-10,0.0
1964-07-13,-0.010794386964663607
1964-07-14,-0.0031053813544384304
1964-07-15,-0.0046766496336915885
1964-07-16,0.0
1964-07-17,-0.006269497983655723
1964-07-20,0.006269497983655717
1964-07-21,-0.0046985529875325
1964-07-22,0.010929213288220904
1964-07-23,0.006192307150869703
1964-07-24,0.004618369216150775
1964-07-27,-0.013920886563395749
1964-07-28,-0.009389948087968657
1964-07-29,0.0
1964-07-30,0.006269497983655717
1964-07-31,-0.0031297602545725532
1964-08-03,0.004691355092949978
1964-08-04,-0.010980491874651204
1964-08-05,-0.014297229121054541
1964-08-06,-0.012882856613193144
1964-08-07,0.004850170790658198
1964-08-10,-0.0048501707906583565
1964-08-11,0.008070804406408076
1964-08-12,0.014366087291636924
1964-08-13,0.018838740706167985
1964-08-14,0.0
1964-08-17,-0.0015561995293786953
1964-08-18,0.007757730459921602
1964-08-19,-0.006201530930542957
1964-08-20,-0.0015561995293786953
1964-08-21,0.003110210196375386
1964-08-24,0.015408564726195475
1964-08-25,0.004576771263624739
1964-08-26,-0.0015231647496767359
1964-08-27,0.018127268198472
1964-08-28,0.01780436610716941
1964-08-31,-0.0029452390959488037
1964-09-01,0.01027139736475933
1964-09-02,-0.0014612152096243273
1964-09-03,-0.01176455788582146
1964-09-04,-0.0014803177514357494
1964-09-08,-0.0014825884919274438
1964-09-09,0.0029629062433631217
1964-09-10,0.0008946375485657598
1964-09-11,0.0059436162023871935
1964-09-14,-0.010424533986611808
1964-09-15,-0.009022236723592564
1964-09-16,0.012011768833532116
1964-09-17,0.002980408407873637
1964-09-18,-0.011975883904284541
1964-09-21,0.003007590469853685
1964-09-22,0.00449449054094941
1964-09-23,-0.001496137624331833
1964-09-24,-0.0014981600081318794
1964-09-25,-0.0015001929084856535
1964-09-28,0.005987885026557204
1964-09-29,0.004467500869472134
1964-09-30,-0.004467500869472093
1964-10-01,-0.0029895321099395696
1964-10-02,0.0014961376243318016
1964-10-05,0.0
1964-10-06,0.0014933944856076232
1964-10-07,0.002980408407873637
1964-10-08,0.005935227047895283
1964-10-09,0.002953852545520129
1964-10-12,0.0014740121290462494
1964-10-13,0.0204089070781066
1964-10-14,0.001442134383313415
1964-10-15,-0.0248008187218343
1964-10-16,-0.004441403779442675
1964-10-19,-0.0029719106826045305
1964-10-20,-0.0059699405178132775
1964-10-21,-0.0029983529166175177
1964-10-22,-0.003007590469853605
1964-10-23,0.006005943386471235
1964-10-26,0.0
1964-10-27,-0.0045012351182149935
1964-10-28,-0.0015047082682562644
1964-10-29,-0.018237700654522886
1964-10-30,0.0030630794509932764
1964-11-02,0.018182211673383155
1964-11-04,0.005987885026557204
1964-11-05,-0.0029895321099395696
1964-11-06,0.01042453398661184
1964-11-09,0.0014806335790965954
1964-11-10,-0.01490352048232606
1964-11-11,0.011940204117035384
1964-11-12,0.0
1964-11-13,0.00739118103985698
1964-11-16,-0.001474012129046242
1964-11-17,0.011730602080684974
1964-11-18,0.005814029573994878
1964-11-19,-0.010196966401148082
1964-11-20,0.0130913172451895
1964-11-23,0.00288607109174508
1964-11-24,-0.001442134383313287
1964-11-25,-0.010152317126467887
1964-11-27,0.0029107823775991488
1964-11-30,-0.016117149589652126
1964-12-01,-0.028466617597160012
1964-12-02,-0.007627680942777956
1964-12-03,0.00153047897007669
1964-12-04,-0.01851901067099159
1964-12-07,0.00930237394244842
1964-12-08,-0.031350697428281074
1964-12-09,-0.017671072028521792
1964-12-10,0.013967731981145108
1964-12-11,0.0064311320405937384
1964-12-14,0.0
1964-12-15,-0.02597552349504277
1964-12-16,-0.003294621714651719
1964-12-17,0.00985211284358647
1964-12-18,0.009756147940203557
1964-12-21,0.003230752385310744
1964-12-22,-0.019544391454449046
1964-12-23,-0.024980779048334567
1964-12-24,0.010067175129043066
1964-12-28,-0.003343885374651864
1964-12-29,-0.010101311196539306
1964-12-30,-0.006791533248402521
1964-12-31,0.03020388406773572
1965-01-04,-0.020034329377185
1965-01-05,0.011735535637589264
1965-01-06,0.031175599041237262
1965-01-07,0.028664307839681845
1965-01-08,0.009375348547390378
1965-01-11,-0.007806583999422525
1965-01-12,0.014007712683365984
1965-01-13,-0.004647295242949476
1965-01-14,-0.010929181988384305
1965-01-15,-0.001571075782636389
1965-01-18,0.003139840330604115
1965-01-19,0.014007712683365984
1965-01-20,-0.003095574320833672
1965-01-21,0.0
1965-01-22,-0.001551720922115878
1965-01-25,0.0
1965-01-26,0.0
1965-01-27,0.0
1965-01-28,-0.010929181988384305
1965-01-29,-0.001571075782636389
1965-02-01,0.0
1965-02-02,-0.007892692708090895
1965-02-03,0.0
1965-02-04,-0.004765490366703636
1965-02-05,-0.01605176554360454
1965-02-08,0.003230752385310744
1965-02-09,0.0064311320405937384
1965-02-10,0.001601415707814766
1965-02-11,-0.0016014157078148535
1965-02-12,0.004796196918831269
1965-02-15,0.004772997940518587
1965-02-16,-0.0031793137416497963
1965-02-17,0.00476549036670357
1965-02-18,0.004743574306048358
1965-02-19,0.018750491987560708
1965-02-23,0.02446571224352221
1965-02-24,0.020927515682143603
1965-02-25,0.0014782511070691145
1965-02-26,-0.010393807144293277
1965-03-01,-0.008995540375215338
1965-03-02,0.011976137636267566
1965-03-03,0.0074132098832411265
1965-03-04,0.0
1965-03-05,-0.0014782511070690358
1965-03-08,-0.005934958776172145
1965-03-09,0.010363033244492306
1965-03-10,-0.013463391362849441
1965-03-11,-0.009077264020410402
1965-03-12,-0.003043914942988851
1965-03-15,-0.00611657305295224
1965-03-16,0.0
1965-03-17,-0.00615348296351034
1965-03-18,0.0
1965-03-19,-0.003091105896149163
1965-03-22,-0.0031010640534550483
1965-03-23,-0.003110491563610701
1965-03-24,-0.003120192035543875
1965-03-25,-0.01574793276752292
1965-03-26,-0.016000674519419927
1965-03-29,0.0032208318886137693
1965-03-30,0.009599816448404472
1965-03-31,0.009509363513615305
1965-04-01,-0.009509363513615223
1965-04-02,0.001591351673721677
1965-04-05,0.0
1965-04-06,-0.0031849308180653515
1965-04-07,0.007943170310084206
1965-04-08,0.009448933693049862
1965-04-09,-0.0015687381372852724
1965-04-12,0.020202389859640044
1965-04-13,0.0
1965-04-14,-0.012384025595676595
1965-04-15,0.003110491563610728
1965-04-19,0.0
1965-04-20,0.0
1965-04-21,-0.006230683599154538
1965-04-22,0.0
1965-04-23,-0.009418595436309305
1965-04-26,-0.006329337331213704
1965-04-27,-0.016000674519419927
1965-04-28,0.0032208318886137693
1965-04-29,0.0
1965-04-30,0.0032104964338240914
1965-05-03,-0.009661879895740605
1965-05-04,0.009661879895740577
1965-05-05,-0.006431328322437741
1965-05-06,-0.0032305515733028795
1965-05-07,0.0064513834619167225
1965-05-10,0.0032104964338240914
1965-05-11,0.0
1965-05-12,-0.016155617189860458
1965-05-13,-0.00981978000467178
1965-05-14,-0.006600900246055189
1965-05-17,0.0
1965-05-18,0.0066009002460551795
1965-05-19,0.0
1965-05-20,-0.01658478892573264
1965-05-21,-0.023689462131942614
1965-05-24,0.006826104540877426
1965-05-25,0.010152261537013036
1965-05-26,0.0
1965-05-27,-0.003372917259368622
1965-05-28,0.0
1965-06-01,-0.006779344277644461
1965-06-02,-0.0034070678591487237
1965-06-03,-0.017212399461111118
1965-06-04,0.010362757228426415
1965-06-07,0.027120067682898524
1965-06-08,-0.010084013313420565
1965-06-09,0.0
1965-06-10,-0.003418512304214092
1965-06-11,-0.00687285488952314
1965-06-14,-0.01388914885457298
1965-06-15,0.0
1965-06-16,0.034367686359369015
1965-06-17,0.003372555309651391
